customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
CUST_000939,41,self-employed,married,university.degree,no,yes,no,telephone,may,fri,6,999,1,nonexistent,1.03,94.0,-35.77,4.93,5192.36
CUST_000940,46,admin.,married,high.school,no,yes,yes,cellular,aug,thu,5,999,0,nonexistent,1.5,93.36,-35.9,4.98,5230.09
CUST_000941,39,admin.,married,university.degree,unknown,yes,no,telephone,may,mon,4,999,0,nonexistent,1.18,94.15,-35.31,4.86,5190.37
CUST_000942,36,technician,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.56,92.95,-46.31,1.33,5100.82
CUST_000943,42,services,married,basic.6y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.2,93.93,-35.86,4.88,5196.69
CUST_000944,51,blue-collar,married,unknown,no,no,no,cellular,jul,thu,1,999,1,nonexistent,1.43,93.91,-42.33,5.13,5226.04
CUST_000945,31,services,married,basic.9y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.31,93.95,-42.53,4.98,5228.77
CUST_000946,33,admin.,single,high.school,no,yes,no,cellular,may,wed,2,16,2,success,-1.94,92.86,-45.48,1.35,5102.12
CUST_000947,30,technician,single,professional.course,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.05,94.16,-36.38,4.82,5185.26
CUST_000948,36,housemaid,married,basic.4y,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.47,93.71,-43.13,4.74,5226.04
CUST_000949,68,retired,married,basic.4y,no,yes,no,cellular,oct,tue,4,999,0,nonexistent,-3.4,92.54,-26.67,0.82,5015.68
CUST_000950,50,blue-collar,married,basic.4y,unknown,no,no,cellular,may,thu,1,999,0,nonexistent,-1.88,92.68,-46.1,1.2,5096.42
CUST_000951,30,services,divorced,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.73,92.82,-45.96,1.34,5097.81
CUST_000952,27,admin.,married,high.school,unknown,no,no,telephone,may,tue,1,999,1,nonexistent,0.98,93.98,-35.69,4.87,5195.6
CUST_000953,37,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.51,93.37,-35.98,4.96,5228.98
CUST_000954,37,technician,married,professional.course,no,yes,no,cellular,nov,tue,3,999,2,nonexistent,-0.25,93.14,-41.34,4.17,5197.84
CUST_000955,45,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,thu,2,999,2,nonexistent,1.47,93.42,-35.24,4.97,5230.49
CUST_000956,29,technician,single,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.53,93.99,-42.22,4.96,5233.02
CUST_000957,36,entrepreneur,divorced,high.school,no,no,no,cellular,nov,wed,1,999,1,failure,-3.27,92.75,-29.89,0.84,5013.36
CUST_000958,53,blue-collar,married,high.school,no,yes,no,cellular,jul,mon,3,999,1,nonexistent,1.33,94.13,-43.3,5.06,5237.74
CUST_000959,43,blue-collar,divorced,basic.9y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.17,94.6,-42.34,4.96,5229.73
CUST_000960,46,admin.,married,high.school,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.94,93.05,-46.03,1.12,5095.28
CUST_000961,44,technician,married,high.school,no,yes,yes,cellular,sep,thu,1,0,3,success,-3.47,92.49,-29.64,0.8,5015.64
CUST_000962,59,retired,married,basic.4y,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.75,92.87,-46.15,1.25,5104.0
CUST_000963,46,blue-collar,single,high.school,no,no,no,telephone,jun,fri,2,999,1,nonexistent,1.28,94.26,-42.7,5.01,5224.54
CUST_000964,36,blue-collar,single,unknown,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.16,93.87,-36.09,4.92,5193.86
CUST_000965,56,blue-collar,married,basic.4y,unknown,no,no,telephone,jul,thu,7,999,0,nonexistent,1.43,93.88,-41.62,4.9,5220.12
CUST_000966,51,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.05,93.27,-41.63,4.1,5191.37
CUST_000967,44,management,married,unknown,unknown,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.37,94.44,-42.0,4.87,5231.09
CUST_000968,31,admin.,married,high.school,no,no,no,cellular,jul,fri,8,999,0,nonexistent,-1.8,94.22,-42.3,0.86,5001.07
CUST_000969,32,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,1,nonexistent,1.39,93.48,-36.89,4.86,5230.42
CUST_000970,54,retired,single,basic.4y,unknown,no,no,telephone,jun,wed,1,999,1,nonexistent,1.23,94.51,-42.69,4.9,5220.86
CUST_000971,55,retired,married,basic.9y,unknown,yes,yes,telephone,may,mon,2,999,0,nonexistent,0.98,93.94,-36.06,4.7,5193.48
CUST_000972,37,technician,married,basic.9y,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.09,93.81,-36.35,4.77,5189.1
CUST_000973,57,admin.,divorced,university.degree,unknown,yes,no,telephone,jul,tue,3,999,0,nonexistent,1.28,93.92,-42.0,4.97,5230.22
CUST_000974,23,services,married,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.72,92.98,-45.2,1.24,5099.12
CUST_000975,51,management,married,university.degree,no,no,no,cellular,jul,wed,1,999,2,nonexistent,1.47,93.85,-43.2,4.93,5226.12
CUST_000976,27,technician,married,professional.course,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.29,93.9,-41.92,5.0,5225.96
CUST_000977,32,self-employed,divorced,professional.course,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.26,94.58,-41.23,5.02,5224.02
CUST_000978,40,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,22,999,1,nonexistent,1.1,94.05,-36.51,4.88,5186.01
CUST_000979,33,technician,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.03,94.11,-36.53,4.82,5190.2
CUST_000980,20,student,single,high.school,unknown,no,no,cellular,may,fri,3,999,1,nonexistent,-1.73,92.72,-45.89,1.18,5097.25
CUST_000981,43,admin.,married,university.degree,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.65,94.68,-41.37,4.93,5228.78
CUST_000982,58,retired,divorced,basic.4y,no,no,no,cellular,may,fri,1,999,2,nonexistent,-1.76,93.01,-45.97,1.38,5101.2
CUST_000983,32,technician,married,professional.course,no,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.29,94.0,-41.28,5.03,5224.76
CUST_000984,46,technician,married,professional.course,unknown,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.43,93.46,-36.88,4.84,5234.24
CUST_000985,28,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,5,999,0,nonexistent,-1.77,92.86,-46.4,1.37,5101.28
CUST_000986,54,entrepreneur,married,professional.course,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.63,92.86,-46.18,1.23,5100.2
CUST_000987,45,technician,divorced,university.degree,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.54,93.97,-42.4,5.28,5233.86
CUST_000988,61,retired,married,high.school,no,no,no,telephone,jul,mon,8,999,0,nonexistent,1.33,93.93,-42.48,4.78,5221.82
CUST_000989,34,admin.,single,university.degree,no,yes,no,telephone,aug,tue,2,999,0,nonexistent,-2.99,92.11,-31.26,0.77,5070.04
CUST_000990,55,admin.,married,basic.9y,no,yes,yes,cellular,may,mon,2,999,3,nonexistent,-1.75,92.94,-47.5,1.34,5107.37
CUST_000991,47,management,married,university.degree,unknown,yes,no,telephone,may,tue,1,999,1,nonexistent,1.1,93.95,-35.3,4.9,5190.93
CUST_000992,29,technician,married,university.degree,no,no,no,cellular,aug,wed,1,999,1,nonexistent,1.45,93.49,-36.43,4.99,5221.89
CUST_000993,50,admin.,married,high.school,unknown,yes,no,telephone,may,wed,2,999,0,nonexistent,1.17,93.86,-37.25,4.92,5190.1
CUST_000994,36,entrepreneur,divorced,high.school,no,yes,yes,cellular,nov,wed,1,999,2,failure,-3.47,92.87,-30.5,0.68,5011.18
CUST_000995,20,student,single,unknown,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.82,93.02,-45.96,1.14,5099.26
CUST_000996,73,retired,married,university.degree,no,no,no,cellular,nov,fri,2,999,0,nonexistent,-3.36,92.55,-29.84,0.72,5028.86
CUST_000997,30,admin.,married,university.degree,no,yes,no,cellular,may,tue,1,999,1,nonexistent,-1.76,93.01,-46.82,1.1,5098.28
CUST_000998,36,admin.,divorced,high.school,unknown,no,no,cellular,jul,tue,3,999,1,nonexistent,1.33,93.98,-42.77,4.96,5224.07
CUST_000999,45,housemaid,married,high.school,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-2.71,92.34,-31.24,0.71,5083.58
CUST_001000,42,management,married,university.degree,no,yes,no,cellular,sep,wed,1,19,2,success,-1.02,94.26,-37.26,0.89,4959.76
CUST_001001,27,entrepreneur,single,high.school,no,yes,no,cellular,apr,fri,1,999,2,failure,-1.78,93.12,-46.84,1.54,5092.82
CUST_001002,35,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.39,94.37,-41.86,4.87,5224.26
CUST_001003,53,blue-collar,married,university.degree,no,no,yes,telephone,may,thu,3,999,0,nonexistent,0.94,93.94,-36.12,4.84,5189.89
CUST_001004,54,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.31,94.1,-41.32,4.96,5230.12
CUST_001005,41,technician,divorced,professional.course,no,no,no,cellular,apr,thu,2,999,0,failure,-1.92,93.1,-46.71,1.27,5105.11
CUST_001006,32,technician,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.02,93.9,-36.82,5.02,5189.14
CUST_001007,32,technician,married,university.degree,no,yes,no,cellular,nov,mon,3,999,1,nonexistent,0.11,93.39,-42.6,4.2,5200.5
CUST_001008,31,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.22,93.87,-37.16,4.7,5191.35
CUST_001009,50,unemployed,married,professional.course,unknown,no,no,cellular,aug,fri,2,999,0,nonexistent,1.43,93.37,-36.62,4.84,5226.6
CUST_001010,50,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,fri,4,999,0,nonexistent,1.33,93.56,-35.42,4.92,5228.51
CUST_001011,26,self-employed,single,university.degree,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.92,92.87,-46.83,1.25,5103.27
CUST_001012,41,admin.,divorced,professional.course,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.3,94.1,-36.61,4.98,5191.99
CUST_001013,56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,2,999,1,nonexistent,1.03,94.08,-36.49,4.71,5189.42
CUST_001014,45,technician,married,university.degree,no,no,no,telephone,may,tue,2,999,1,nonexistent,1.0,94.03,-35.67,4.81,5193.4
CUST_001015,41,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.46,94.64,-41.26,5.03,5234.85
CUST_001016,42,unemployed,married,basic.4y,no,no,no,telephone,may,thu,1,999,1,nonexistent,1.05,94.08,-36.16,4.8,5190.26
CUST_001017,32,housemaid,single,basic.4y,no,yes,yes,telephone,jun,mon,3,999,1,nonexistent,1.49,94.62,-42.03,5.03,5230.15
CUST_001018,53,retired,married,high.school,unknown,yes,no,telephone,may,thu,6,999,0,nonexistent,0.94,93.82,-36.12,4.98,5192.99
CUST_001019,35,technician,married,professional.course,no,no,yes,telephone,may,fri,1,999,1,nonexistent,1.27,94.01,-36.89,4.74,5194.47
CUST_001020,27,admin.,single,high.school,no,yes,yes,cellular,may,thu,6,999,0,failure,-1.95,92.83,-46.04,1.3,5098.86
CUST_001021,37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,4,999,1,nonexistent,0.01,93.28,-41.53,3.94,5201.59
CUST_001022,56,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.04,93.13,-41.96,4.11,5196.47
CUST_001023,25,self-employed,single,university.degree,no,no,no,cellular,aug,wed,2,999,2,failure,-2.93,92.32,-30.62,0.87,5085.33
CUST_001024,36,entrepreneur,single,university.degree,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.3,93.78,-42.62,5.07,5231.13
CUST_001025,52,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,1,999,2,nonexistent,1.03,93.92,-36.57,5.03,5195.36
CUST_001026,41,services,married,basic.9y,no,no,no,cellular,nov,wed,6,999,0,nonexistent,-0.15,93.05,-42.41,4.1,5195.8
CUST_001027,39,admin.,single,university.degree,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.45,94.42,-42.19,4.93,5228.38
CUST_001028,41,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,thu,2,999,0,nonexistent,-1.93,92.95,-46.68,1.42,5099.29
CUST_001029,56,entrepreneur,divorced,university.degree,no,no,no,cellular,apr,wed,4,999,0,nonexistent,-1.75,92.96,-45.84,1.55,5099.47
CUST_001030,54,blue-collar,married,unknown,no,no,no,cellular,aug,mon,1,999,2,nonexistent,1.31,93.42,-36.01,5.07,5223.23
CUST_001031,32,management,single,university.degree,no,yes,no,telephone,jun,thu,4,999,1,nonexistent,1.57,94.47,-41.93,4.97,5223.36
CUST_001032,30,admin.,single,university.degree,no,no,no,cellular,aug,fri,1,999,1,nonexistent,1.37,93.45,-36.2,4.89,5223.26
CUST_001033,54,management,divorced,university.degree,no,yes,no,telephone,may,tue,3,999,1,nonexistent,1.12,94.01,-36.72,4.8,5193.6
CUST_001034,39,technician,single,university.degree,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.14,93.26,-42.3,4.22,5197.97
CUST_001035,28,technician,married,professional.course,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.06,94.01,-35.74,4.79,5195.19
CUST_001036,31,technician,married,professional.course,no,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.36,94.34,-42.05,4.92,5236.39
CUST_001037,35,admin.,single,high.school,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.49,93.87,-41.89,4.9,5215.61
CUST_001038,49,admin.,married,basic.9y,unknown,no,yes,cellular,aug,thu,2,999,1,nonexistent,1.37,93.53,-35.96,5.03,5224.82
CUST_001039,40,technician,divorced,high.school,no,no,no,cellular,mar,mon,2,0,3,success,-1.68,93.52,-34.81,0.48,5009.64
CUST_001040,53,services,married,high.school,no,yes,no,telephone,jun,tue,5,999,1,nonexistent,1.57,94.61,-41.23,4.95,5222.02
CUST_001041,59,blue-collar,married,unknown,unknown,yes,no,cellular,may,mon,6,999,1,nonexistent,-1.88,92.97,-45.53,1.39,5102.08
CUST_001042,42,management,married,basic.9y,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.58,93.94,-43.03,4.81,5226.85
CUST_001043,23,blue-collar,single,high.school,unknown,yes,no,cellular,jul,mon,5,999,1,nonexistent,1.47,93.89,-42.3,4.83,5231.19
CUST_001044,44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,8,999,0,nonexistent,0.95,94.09,-35.81,4.81,5192.98
CUST_001045,25,admin.,single,high.school,unknown,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.94,-43.02,4.82,5233.42
CUST_001046,60,retired,divorced,professional.course,no,no,no,telephone,jun,tue,1,999,0,failure,-1.6,94.09,-39.52,0.67,4994.03
CUST_001047,31,technician,single,professional.course,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.53,94.24,-41.99,5.02,5223.76
CUST_001048,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,1.35,93.81,-41.83,5.01,5227.01
CUST_001049,42,admin.,married,high.school,no,yes,no,cellular,dec,tue,4,0,0,success,-2.91,92.64,-33.34,0.82,5022.05
CUST_001050,36,technician,married,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.05,93.95,-35.81,4.86,5190.84
CUST_001051,53,services,divorced,high.school,no,no,no,cellular,apr,thu,3,999,0,nonexistent,-1.77,92.95,-46.55,1.37,5097.43
CUST_001052,49,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2,999,1,nonexistent,1.15,94.03,-35.78,5.03,5194.89
CUST_001053,59,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,2,999,1,nonexistent,1.12,93.94,-35.66,4.96,5189.17
CUST_001054,49,management,married,university.degree,no,yes,yes,cellular,nov,mon,3,999,1,nonexistent,-0.09,93.2,-41.07,4.06,5199.15
CUST_001055,59,entrepreneur,married,university.degree,unknown,no,no,cellular,jul,mon,5,999,0,nonexistent,1.42,93.93,-42.15,4.78,5223.1
CUST_001056,40,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.3,93.6,-36.96,4.88,5228.43
CUST_001057,28,technician,single,professional.course,no,yes,yes,cellular,jun,fri,2,1,0,success,-2.92,92.87,-40.87,1.24,5075.65
CUST_001058,40,services,married,basic.4y,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.75,92.97,-46.09,1.33,5103.13
CUST_001059,55,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,mon,2,999,1,nonexistent,1.43,93.92,-42.53,4.82,5228.75
CUST_001060,32,admin.,married,university.degree,no,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.37,93.35,-35.76,4.87,5222.84
CUST_001061,47,services,married,basic.9y,no,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.45,93.44,-36.32,4.96,5220.18
CUST_001062,24,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,5,999,0,failure,-1.82,92.72,-46.21,1.36,5094.5
CUST_001063,46,admin.,married,basic.9y,unknown,no,yes,telephone,jun,fri,6,999,2,nonexistent,1.27,94.54,-41.91,4.94,5225.18
CUST_001064,34,admin.,divorced,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,0.97,94.02,-35.8,4.78,5191.17
CUST_001065,41,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,4,999,0,nonexistent,1.49,94.48,-40.83,4.73,5226.3
CUST_001066,55,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.29,93.22,-40.86,4.37,5201.28
CUST_001067,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.17,94.03,-37.24,4.86,5187.2
CUST_001068,48,admin.,married,professional.course,no,yes,no,telephone,may,tue,1,999,1,nonexistent,1.11,93.98,-34.65,4.9,5188.58
CUST_001069,37,technician,single,professional.course,no,yes,no,cellular,sep,thu,4,13,1,success,-1.17,94.16,-37.39,0.84,4965.52
CUST_001070,30,admin.,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.52,93.6,-36.78,4.98,5225.72
CUST_001071,41,management,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,failure,-2.73,92.22,-31.07,0.88,5079.6
CUST_001072,31,admin.,married,high.school,no,yes,no,cellular,may,thu,1,999,1,nonexistent,-1.94,92.89,-45.79,1.25,5091.9
CUST_001073,29,services,divorced,professional.course,no,no,no,cellular,nov,tue,1,999,2,failure,-0.21,93.26,-41.99,4.04,5193.44
CUST_001074,55,admin.,divorced,university.degree,no,no,no,cellular,dec,wed,6,16,1,success,-2.89,92.72,-33.07,0.91,5024.0
CUST_001075,38,self-employed,married,professional.course,no,yes,no,telephone,jul,wed,8,999,0,nonexistent,1.34,93.8,-41.63,4.71,5223.27
CUST_001076,41,admin.,married,professional.course,no,yes,no,cellular,nov,tue,3,999,0,nonexistent,-0.15,93.01,-41.97,4.16,5196.81
CUST_001077,43,services,divorced,high.school,no,no,no,cellular,jul,mon,3,999,1,nonexistent,1.36,94.03,-41.72,5.05,5230.08
CUST_001078,43,unemployed,married,university.degree,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.03,94.03,-36.97,4.9,5190.58
CUST_001079,35,admin.,single,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.36,94.57,-42.8,4.64,5228.45
CUST_001080,47,management,married,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.45,93.31,-35.81,4.95,5229.49
CUST_001081,36,management,married,high.school,unknown,yes,no,cellular,nov,thu,2,999,1,nonexistent,-0.21,92.97,-42.75,4.17,5191.27
CUST_001082,27,entrepreneur,married,university.degree,no,no,no,telephone,may,fri,4,999,2,nonexistent,1.09,93.92,-37.17,4.86,5195.02
CUST_001083,37,unemployed,married,high.school,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.08,94.01,-36.18,4.93,5192.01
CUST_001084,57,housemaid,divorced,basic.4y,no,no,no,cellular,aug,wed,3,999,0,nonexistent,-2.79,92.3,-32.23,0.72,5079.43
CUST_001085,53,technician,married,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.02,94.16,-36.34,4.7,5191.4
CUST_001086,32,services,single,high.school,no,no,no,cellular,may,fri,1,999,1,nonexistent,-1.77,92.94,-46.17,1.29,5100.73
CUST_001087,34,admin.,single,university.degree,no,no,no,cellular,apr,tue,2,999,1,nonexistent,-1.85,93.02,-47.87,1.22,5097.28
CUST_001088,34,blue-collar,single,basic.4y,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.49,93.97,-43.49,4.94,5232.04
CUST_001089,39,admin.,married,high.school,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.23,94.66,-41.8,4.83,5226.08
CUST_001090,35,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.37,94.49,-42.65,4.92,5225.09
CUST_001091,42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.38,93.99,-41.98,4.79,5228.61
CUST_001092,30,services,married,basic.6y,no,no,no,cellular,nov,thu,4,999,0,nonexistent,-0.12,93.07,-42.54,4.05,5200.35
CUST_001093,38,management,married,university.degree,no,no,yes,cellular,aug,mon,1,999,1,failure,-2.88,92.28,-31.12,0.86,5074.43
CUST_001094,31,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,wed,1,999,1,nonexistent,-0.01,93.04,-41.71,4.17,5199.4
CUST_001095,46,admin.,married,basic.6y,no,yes,yes,telephone,may,tue,1,999,1,nonexistent,1.22,93.8,-36.2,4.87,5192.53
CUST_001096,47,blue-collar,married,basic.4y,no,no,yes,cellular,aug,wed,7,999,1,nonexistent,1.28,93.33,-36.49,4.86,5226.46
CUST_001097,46,technician,divorced,high.school,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.31,93.78,-42.31,4.92,5232.14
CUST_001098,24,student,single,university.degree,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-2.02,93.12,-47.58,1.35,5106.0
CUST_001099,57,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.07,93.9,-35.81,4.73,5189.89
CUST_001100,26,student,single,high.school,no,no,no,telephone,may,wed,4,999,0,nonexistent,-1.8,92.89,-46.01,1.27,5093.91
CUST_001101,50,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,1,11,6,success,-1.76,93.87,-38.6,0.96,4999.19
CUST_001102,44,technician,married,professional.course,no,no,no,cellular,aug,tue,6,999,0,nonexistent,1.51,93.39,-35.9,5.2,5224.51
CUST_001103,55,management,married,university.degree,no,no,no,cellular,may,mon,1,999,0,failure,-1.78,92.98,-45.08,1.25,5102.21
CUST_001104,44,blue-collar,married,unknown,unknown,no,no,telephone,jun,thu,3,999,0,nonexistent,1.43,94.5,-40.23,4.82,5235.29
CUST_001105,34,technician,single,university.degree,no,yes,yes,cellular,jul,thu,1,999,1,nonexistent,1.36,93.8,-42.43,5.05,5228.42
CUST_001106,54,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.35,93.43,-36.48,4.89,5217.32
CUST_001107,56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,6,999,1,nonexistent,1.45,93.43,-35.66,4.89,5225.62
CUST_001108,33,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,4,999,0,nonexistent,-1.74,92.81,-46.72,1.23,5091.93
CUST_001109,33,admin.,divorced,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.15,94.05,-36.34,4.77,5195.96
CUST_001110,35,management,married,university.degree,no,yes,no,cellular,nov,fri,1,999,1,nonexistent,-0.07,93.21,-42.5,3.96,5195.15
CUST_001111,37,technician,married,high.school,no,yes,yes,cellular,may,fri,2,999,2,nonexistent,-1.66,92.92,-46.44,1.18,5099.09
CUST_001112,32,admin.,single,university.degree,no,yes,no,cellular,aug,mon,4,999,1,nonexistent,1.42,93.6,-35.94,5.03,5220.19
CUST_001113,48,blue-collar,divorced,basic.9y,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.87,93.05,-46.44,1.23,5102.48
CUST_001114,32,technician,married,unknown,no,yes,yes,cellular,jul,fri,3,999,1,nonexistent,1.43,94.02,-42.55,4.97,5234.57
CUST_001115,45,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,thu,2,999,2,nonexistent,1.29,93.78,-43.01,4.87,5227.88
CUST_001116,39,unemployed,married,basic.4y,unknown,yes,no,cellular,jul,tue,21,999,0,nonexistent,1.36,93.85,-41.83,4.87,5226.97
CUST_001117,34,technician,married,basic.9y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.43,93.98,-42.9,5.02,5229.13
CUST_001118,24,admin.,single,university.degree,no,no,no,cellular,aug,thu,3,999,0,nonexistent,-1.66,94.09,-37.63,1.0,4995.92
CUST_001119,40,admin.,married,high.school,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.25,93.95,-43.07,4.9,5229.65
CUST_001120,48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.87,92.92,-45.15,1.39,5101.22
CUST_001121,37,student,divorced,university.degree,no,yes,yes,cellular,may,thu,3,999,2,nonexistent,-1.78,93.93,-40.04,0.91,5009.87
CUST_001122,33,technician,single,university.degree,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.87,92.96,-46.3,1.19,5106.24
CUST_001123,41,unemployed,divorced,high.school,no,no,no,telephone,jun,mon,5,999,0,nonexistent,1.46,94.48,-42.09,5.05,5228.36
CUST_001124,35,blue-collar,married,basic.9y,no,no,no,cellular,apr,tue,3,999,1,nonexistent,-1.86,93.02,-47.56,1.42,5093.56
CUST_001125,54,technician,married,university.degree,no,unknown,unknown,cellular,nov,mon,1,999,0,nonexistent,0.05,93.34,-40.76,4.41,5196.24
CUST_001126,33,services,married,basic.9y,no,no,no,cellular,nov,tue,3,0,2,success,-0.04,93.18,-41.79,4.08,5199.28
CUST_001127,31,admin.,divorced,high.school,no,no,yes,cellular,jul,fri,3,999,0,nonexistent,1.4,93.9,-43.11,4.96,5226.88
CUST_001128,56,admin.,married,high.school,no,no,no,cellular,sep,thu,2,999,1,nonexistent,-3.3,92.39,-28.96,0.71,5013.1
CUST_001129,29,admin.,single,university.degree,no,yes,no,telephone,jun,tue,3,999,2,nonexistent,1.45,94.39,-41.44,4.99,5229.33
CUST_001130,29,technician,married,professional.course,no,yes,no,cellular,jun,tue,1,0,1,success,-1.56,94.07,-39.46,0.74,4982.52
CUST_001131,32,unemployed,single,university.degree,no,yes,no,cellular,nov,thu,2,999,1,failure,-0.07,93.36,-42.31,4.03,5193.89
CUST_001132,28,self-employed,married,basic.9y,unknown,yes,no,telephone,may,fri,6,999,0,nonexistent,1.18,94.04,-36.29,4.77,5197.52
CUST_001133,42,admin.,married,high.school,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.04,93.28,-40.91,4.08,5191.14
